Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s)
27/02/2015;2.8;4.1;.3;30.2;22.36;16.4;73.75;1.466.667
28/02/2015;3.3;6.4;3.6;31;23.4;17.8;68;2.3
01/03/2015;3.9;9.9;0;29.6;22.16;16.8;60;2.133.333
02/03/2015;3.9;11.3;0;29.6;21.42;12.2;65.75;1.333.333
03/03/2015;4.2;10.5;0;29.8;22.16;14.8;71;.966667
04/03/2015;4.1;9.3;0;31;23.4;18.8;70.5;.933333
05/03/2015;3.3;9.9;0;30.8;22.28;16.6;73.25;.6
06/03/2015;3.3;4.8;0;29.8;21.74;17.2;77.25;1.633.333
07/03/2015;2.9;2.8;27.2;27.8;20.84;18;93.5;1.066.667
08/03/2015;1.1;.7;13.4;26;21.92;17.8;81.25;1.266.667
09/03/2015;1.7;0;14.2;23.4;20.68;18.2;87;1.533.333
10/03/2015;1;.2;15.6;23.8;21.28;19;89.5;.933333
11/03/2015;1.1;4.2;15.9;26.8;21.92;19.8;86.75;.8
12/03/2015;1.8;.6;.6;23.2;20.32;18.8;90;.733333
13/03/2015;.8;1.9;11;26.4;20.68;17.6;86.5;.666667
14/03/2015;1.2;4.5;1.8;28.2;21.24;17.2;91.5;1.5
15/03/2015;2;5.1;.4;29.4;22.52;18;79.25;1.066.667
16/03/2015;2.3;6.9;0;28.8;21.84;16.4;86;.776293
17/03/2015;3.5;.5;1.2;26.6;20.24;17.2;87.25;.7
18/03/2015;1.3;0;3.8;23.4;19;17;91.75;1.066.667
19/03/2015;.7;1.4;9.5;27;20.44;16.4;86.5;1.266.667
20/03/2015;1.6;3.2;0;26.4;19.68;16;91.75;.5
21/03/2015;1.1;1.3;13;23.6;19.72;17;87.75;.466667
22/03/2015;1.3;2.7;5.6;25.8;20.04;16.8;86.75;1.3
23/03/2015;1.3;3.7;11.2;25.4;19.96;16.8;85;1.366.667
24/03/2015;1.4;4.2;1.4;26;21.16;15.2;80.5;.866667
25/03/2015;2.8;10.6;0;29;21.24;15;68.5;.933333
26/03/2015;3;9.3;0;28.4;19.84;14;79;1.7
27/03/2015;2.8;5.7;0;29.6;21.48;14;77.5;.733333
28/03/2015;2.7;6.9;0;30.6;22.96;18.8;80.75;.633333
29/03/2015;2.3;5.5;0;29;22.54;17.5;82.5;.766667
30/03/2015;2;4.5;1.5;28.8;22.32;19;92.75;.533333
31/03/2015;1.1;4.7;5.4;27.6;21.4;18.6;88.5;1
01/04/2015;1.3;9.3;3.9;29;21.76;18;75.75;1.933.333
02/04/2015;3;8.2;0;29.2;21.8;16.6;70;1.1
03/04/2015;3;10.4;0;28.2;20.08;14.2;70;.766667
04/04/2015;3;10;0;27.2;19.24;12.4;80.25;.9
05/04/2015;2.5;3;0;27.2;20.84;17.6;90.5;.666667
06/04/2015;1.2;8.6;21.2;28;21.32;18.4;74;2.8
07/04/2015;3.4;9.7;0;25.6;19.04;14.8;72.25;2.333.333
08/04/2015;3;8.7;0;25.2;18.32;12.6;73.5;1.566.667
09/04/2015;2.3;9.2;0;26.8;20.24;13.6;71;.866667
10/04/2015;2.9;5.6;0;27.8;20.88;16.8;72;1.233.333
11/04/2015;2.7;6.9;0;27.6;20;15.6;75.5;1
12/04/2015;2.8;6.4;0;28.4;20.88;13.2;70;.766667
13/04/2015;3.2;5.6;0;27.8;20.88;14.8;71.75;1.033.333
14/04/2015;2.9;3.9;0;28.6;20.04;15.2;80.25;.9
15/04/2015;2.6;3.6;0;28.4;21;16.2;72.75;.966667
16/04/2015;3.1;6.9;0;28.8;20.64;17.4;82.5;.933333
17/04/2015;1.9;8.9;20.8;29;20.72;14.8;77.5;1
18/04/2015;2.5;8.3;0;28.6;20.56;15;84.5;.366667
19/04/2015;1.9;5.2;0;27.8;21.56;15.4;82.75;.9
20/04/2015;1.6;8.7;0;30;22.6;17.6;82.25;1.466.667
21/04/2015;2;5.2;0;30;22.24;19;87.75;1.2
22/04/2015;1.8;2.1;2.2;27;21.2;19.2;87.25;.833333
23/04/2015;1;5;5.8;26.4;20.12;16;87.25;.866667
24/04/2015;1.7;4.2;0;26;20.88;18;83;.866667
25/04/2015;1.7;9.3;0;26;18.72;15.4;72.75;2.1
26/04/2015;2.9;10.1;0;26.8;18.04;10.4;72.75;.733333
27/04/2015;2.6;9.4;0;26.8;17.84;10.6;74.5;1.266.667
28/04/2015;2.5;8.9;0;26;18.44;12.8;79;1.4
29/04/2015;2.1;6.3;0;26.8;18.48;14.2;78.5;.966667
30/04/2015;1.7;7.9;1;24.6;16.96;11.8;82;1
01/05/2015;1.7;6.8;5.1;23.8;16.4;11.2;89.25;.533333
02/05/2015;1.3;3.6;0;24.4;17.8;13.2;88;.766667
03/05/2015;1.2;8.2;.9;27.2;19.48;15.8;79.75;.766667
04/05/2015;2.3;1.2;0;23.3;18.7;14;87.75;1.033.333
05/05/2015;1.4;4.1;2.2;27.2;20.36;17.4;79.75;1.6
06/05/2015;2.1;1.5;0;21.6;17.44;13.6;86.75;1
07/05/2015;1;7.6;2;26;17.92;14.6;75.75;1.633.333
08/05/2015;3;8;0;23.6;16.2;11;74.5;.833333
09/05/2015;2.2;8.4;0;25;14.92;8.4;82.25;1.233.333
10/05/2015;2.3;6.6;0;24.6;16.92;8.4;84.75;.433333
11/05/2015;1.7;1.5;26.2;21.8;17.76;14.4;86.5;1.066.667
12/05/2015;1.5;9.1;0;22.4;16.16;12.4;76.75;1.533.333
13/05/2015;2.5;6.1;0;26.2;16.8;9.6;81;.533333
14/05/2015;2;6.6;0;23.8;16.04;11;79;.9
15/05/2015;2;6.5;0;22.6;15.16;9.4;77.25;.466667
16/05/2015;2.1;8.8;0;23.2;14.56;7.4;77.25;1.466.667
17/05/2015;2.7;5.5;0;23.8;16.6;10.6;80.25;.866667
18/05/2015;1.8;3.4;0;23.4;16.84;11.2;87;1.2
19/05/2015;1.6;1.4;4.3;22.2;17.16;14.8;87.5;.633333
20/05/2015;1.2;6.3;0;23.4;16.52;11.6;82.75;.966667
21/05/2015;1.6;4.9;0;24.2;17.2;11.8;81.25;1.433.333
22/05/2015;2.2;8.8;0;24.8;17.04;10.8;76.75;1.066.667
23/05/2015;2.4;3.6;0;23;15.8;11.6;85.5;.433333
24/05/2015;1.5;7.8;0;25.4;15.96;9.8;86.5;.733333
25/05/2015;1.7;8.8;0;28.2;17.64;10.6;80.75;.833333
26/05/2015;3.1;10;0;29;19.92;11.4;70.25;.466667
27/05/2015;3.1;9.3;0;26.4;18.44;13.8;78.5;.633333
28/05/2015;2.2;7.4;0;25.6;17;10.6;81.5;2.766.667
29/05/2015;2.6;5.9;2.2;22.2;16.04;13.4;86;1.266.667
30/05/2015;1.7;6;.1;23.4;14.48;9.2;84;.766667
31/05/2015;2.1;0;2.4;15.6;14.16;12.4;98.25;.6
01/06/2015;.1;1.6;21.3;21;16.4;13.2;99;.7
02/06/2015;1.2;.3;0;20.6;17.12;13.6;83.75;1
03/06/2015;1;4.1;0;22.8;16.08;12.8;89.5;.8
04/06/2015;1.2;3.6;.2;23;15;11.6;88.5;1.033.333
05/06/2015;.6;8.1;.2;25;15.08;8.2;81;.5
06/06/2015;2.1;8.7;0;24.8;16.4;9.8;85;.233333
07/06/2015;2;9.3;0;26;16.64;10.6;81;.7
08/06/2015;2.2;8.9;0;25.8;15.04;7.8;79;1.033.333
09/06/2015;2.5;8.6;0;25.2;14.2;7;78.75;.7
10/06/2015;.5;6.7;0;23.8;14.16;6.8;80.5;.7
11/06/2015;4.2;8.8;0;25.4;14.72;6.8;78.25;1
12/06/2015;2.4;6.8;0;26.6;16.8;8;79;.533333
13/06/2015;1.9;7.4;.2;26.2;16.6;11.2;76.75;.7
14/06/2015;2.7;8.4;0;26.2;17.52;9;70.5;.9
15/06/2015;3;4.5;0;25.2;16.88;12;89.5;.733333
16/06/2015;1.3;2.8;7.1;22.8;17.76;13.8;80.5;1.266.667
17/06/2015;1.7;8.6;0;26.2;19.08;13.4;82.25;.8
18/06/2015;1.8;5.1;0;25.8;18.72;13.8;81.25;.866667
19/06/2015;1.9;7.8;3.2;22.4;16.76;14;76.5;2.933.333
20/06/2015;2.3;9.2;0;22.4;16.24;10.6;72.25;1.933.333
21/06/2015;2.3;4.2;0;22.6;15.2;8.6;83;.433333
22/06/2015;1.6;4.7;.8;24.4;16.32;12.6;83.5;.666667
23/06/2015;1.7;7.2;0;24.2;15.4;8;79;.6
24/06/2015;2;.6;0;19.8;13.92;10;84.25;1.366.667
25/06/2015;1.1;8.9;.2;23.4;14.8;9.2;75;.5
26/06/2015;2;8.5;0;22.2;12.68;6;79;.366667
27/06/2015;2.2;8.1;0;21.4;11.36;2.8;77.75;1.366.667
28/06/2015;2.1;8.4;0;21.6;11.24;3;81.25;1.233.333
29/06/2015;2.1;8.4;0;22.8;14.24;5.4;71;1.566.667
30/06/2015;2.7;7.4;0;24.2;15.68;8.8;73.75;1.2
01/07/2015;2.4;.5;0;21.2;14.76;11;90;.533333
02/07/2015;.9;4.7;.1;24.4;17.92;12.4;76.25;.966667
03/07/2015;2.5;.1;0;21.2;17.24;14.2;82.75;.8
04/07/2015;1.2;2.4;0;24.6;18.52;14.2;79.75;.866667
05/07/2015;2.5;0;0;18.6;14.28;12.8;79.75;1.466.667
06/07/2015;1.3;3.7;0;22.6;15.44;10.4;81.25;1.2
07/07/2015;1.8;0;0;19.6;15.72;12.4;90;.833333
08/07/2015;.9;.5;0;21.2;16.52;13.8;84.25;1.266.667
09/07/2015;1.5;5.5;2.2;22.8;15.36;11.4;84.25;.766667
10/07/2015;1.6;8.3;0;25.8;15.24;8.8;79;.5
11/07/2015;2.3;7.8;0;26.6;16.88;8.4;74.25;1.166.667
12/07/2015;3.2;9.3;0;27.8;18;11.2;69.5;.5
13/07/2015;3.3;9.7;0;27;16.44;9.4;77;.3
14/07/2015;6.1;9.3;0;27.8;16.48;8.2;73.5;.733333
15/07/2015;2.9;6.9;0;28;17.08;10.2;71.75;1.133.333
16/07/2015;2.9;8.1;0;26.2;17.24;10;66.75;1.333.333
17/07/2015;3.4;4.9;0;25.2;16.6;9.6;70.25;1.166.667
18/07/2015;3.2;7.3;0;24.8;16.2;11;72.25;.7
19/07/2015;2.5;9.7;0;25;14.72;6.8;69.5;1.066.667
20/07/2015;3.5;7.9;0;25.2;16.84;8.6;71;.6
21/07/2015;2.5;5.8;0;25.4;16.6;9.8;77.25;1.233.333
22/07/2015;3.2;4.8;0;23.2;16.56;13.2;81.25;.866667
23/07/2015;1.6;1.4;.6;20.6;15.68;12.4;85;.366667
24/07/2015;1.2;8;0;24.6;16.4;11.2;79;1.133.333
25/07/2015;2.4;.5;4;18.6;15.16;12.2;95;.7
26/07/2015;.3;5.9;2;25;16.3;12.3;84;.666667
27/07/2015;1.8;7.9;0;25.2;15.12;9.6;76.75;1.466.667
28/07/2015;3.2;8.7;0;26.6;15.36;7;71.25;1.033.333
29/07/2015;3.7;8.9;0;27.8;16.12;7;68.25;1.866.667
30/07/2015;2.5;9.5;0;27.4;16.76;7.8;68.75;.266667
31/07/2015;3;9.3;0;27.4;15.76;8;71;1.1
01/08/2015;3.3;8.7;0;26.4;15.8;7.6;71.5;.866667
02/08/2015;3.1;8.3;0;25.6;15.04;7;71.75;1.5
03/08/2015;3.2;9.4;0;27.6;16.08;6.6;67.75;.933333
04/08/2015;3.7;9.4;0;27.6;16.44;7.8;65;1.033.333
05/08/2015;3.9;9.3;0;26.6;15;6.8;66;.466667
06/08/2015;4.1;8.4;0;26.6;15.28;6.2;66.25;1.033.333
07/08/2015;4;8.6;0;27.6;16.2;7.6;67.25;.433333
08/08/2015;3.2;9;0;28.6;17.56;8;64.25;1.433.333
09/08/2015;4;9;0;25.6;17.48;10;65;1.733.333
10/08/2015;4.1;9.2;0;26.6;17.88;9.2;60;2
11/08/2015;4.6;9.2;0;25;15.84;8;71;.866667
12/08/2015;3.1;9.1;0;26.2;15.44;6.4;66.25;1.433.333
13/08/2015;4.3;9.3;0;26.4;15.72;7;66.75;.766667
14/08/2015;4.6;9.3;0;25.8;16.8;7;61.25;1.466.667
15/08/2015;3.9;8.9;0;26.4;17.4;9.8;66;.9
16/08/2015;3.4;9.7;0;28.6;18.6;9.4;59.75;.766667
17/08/2015;4.2;9.4;0;28.6;18.4;9.2;57.5;1.7
18/08/2015;4.8;6.1;0;26.4;17.36;9;61;1.166.667
19/08/2015;3.9;8.3;0;27.8;17.76;9.6;70.75;1.366.667
20/08/2015;3.7;9.9;1.2;27.6;17.72;11.8;62;2.233.333
21/08/2015;3.9;9.6;0;26.8;17.08;10.2;68.5;1.366.667
22/08/2015;3.5;7.9;0;27.2;17.12;8.4;67.5;.433333
23/08/2015;3.3;8;0;28.8;17.84;9;67.25;1.233.333
24/08/2015;3.7;6.7;0;29.2;19.84;12.6;62.75;2.466.667
25/08/2015;4.1;1.8;22.4;22.4;16.92;14.2;90;.6
26/08/2015;.9;8.1;3.2;27.6;17.76;11.6;80.5;.7
27/08/2015;3;2.9;0;24.2;17.16;11.2;78.25;1.366.667
28/08/2015;2.8;2.4;0;25;17.36;13.6;62.75;.833333
29/08/2015;3.8;9.4;0;27.4;16.6;7;70.5;.6
30/08/2015;3;10.2;0;30.2;18.68;9.6;67.75;.866667
31/08/2015;4.2;10.4;0;31.2;19.04;10;59.75;1.033.333
01/09/2015;5.3;10;0;32;19.88;9.4;60.5;2.633.333
02/09/2015;7.2;10.2;0;29;20.76;14.2;62.75;1.266.667
03/09/2015;3.5;9.1;0;29.6;20.12;12.2;66;1.366.667
04/09/2015;4.3;8.5;0;30.4;20.24;12.2;61.75;2.333.333
05/09/2015;4.2;6.1;1;26.8;18;14.4;83.5;1.1
06/09/2015;1.1;1;11.6;21;17.2;14.2;92;.633333
07/09/2015;1.2;0;11.8;18.6;16.28;14;96.5;1.233.333
08/09/2015;.3;0;12.4;19;16.88;15.2;97;1.833.333
09/09/2015;.2;1.1;76.5;22.2;17.96;16;85.25;.766667
10/09/2015;1.2;0;3;18.2;15.72;13;96.75;.866667
11/09/2015;.3;0;41.1;19.4;16.92;14.8;93;1.266.667
12/09/2015;.5;0;7.9;19.6;17.16;15.8;89;1.866.667
13/09/2015;.7;.1;14.3;19.2;15.64;13.4;88.75;1.033.333
14/09/2015;.8;7.1;0;24.8;17.16;11.2;82.5;.966667
15/09/2015;1.9;7.2;0;28.4;20.2;14.2;79.25;.966667
16/09/2015;2.2;9.9;0;30.8;21.24;13.6;69.75;.7
17/09/2015;3.5;10.4;0;32.4;21.68;13.4;61;.766667
18/09/2015;4.9;10.8;0;34.2;22.16;12.2;56.75;.6
19/09/2015;5.9;10.7;0;33.8;22.48;13.2;50.75;.833333
20/09/2015;6.8;10.9;0;32.4;22.36;11.4;53.5;.6
21/09/2015;6.1;10.8;0;32.4;21.48;12.2;51.5;.533333
22/09/2015;6.2;10.8;0;32.4;20.52;10;53.5;.833333
23/09/2015;6.5;10.7;0;32.6;21.88;12;51.75;.633333
24/09/2015;5.9;10.5;0;33.6;22.28;12.8;57;1.533.333
25/09/2015;5.8;9.4;0;34.8;23.04;12.6;54.5;1.333.333
26/09/2015;6;3.6;0;29;23.08;18.2;67.5;1.066.667
27/09/2015;3.3;8.8;0;32;21.88;16.6;75.75;.766667
28/09/2015;4.7;.5;19;23;18.72;13.2;90.25;.766667
29/09/2015;.8;2.7;.2;27.2;21.26;17;73.75;.833333
30/09/2015;2.9;1.5;0;24.4;19.48;17;85;1.266.667
01/10/2015;1.5;6.1;0;30.8;22.08;16;72;1.5
02/10/2015;3.5;9.7;1.1;31.6;23.52;17.4;65.5;1.533.333
03/10/2015;4.8;2.8;0;28.8;22.36;18;71;.933333
04/10/2015;3.1;1.6;0;26.8;21.24;17.8;81.75;1.366.667
05/10/2015;2;9.7;0;29.6;21.36;15.2;69.25;1.4
06/10/2015;3.7;11.4;0;29.2;20.84;13;63;1.233.333
07/10/2015;4.1;10.7;0;30.4;21.72;13.2;64.75;.6
08/10/2015;2;11.1;0;31.6;22.84;14.6;54.25;.833333
09/10/2015;5;9.5;0;32.9;21.54;12.4;58;.566667
10/10/2015;5.2;8.4;0;31;22.52;14.2;58.25;.766667
11/10/2015;5.3;10.6;0;33.8;24.72;15.6;55;1.133.333
12/10/2015;5.6;10.9;0;33.2;24.32;16.2;49;1.566.667
13/10/2015;6.6;10;0;32;23.72;17;60.75;1.233.333
14/10/2015;5.4;11;0;34;24.36;15.4;53.5;.866667
15/10/2015;5.9;10.9;0;35;23.6;14.4;48.5;1.6
16/10/2015;7.5;10.1;0;35.8;24.36;13.6;52.25;.833333
17/10/2015;6.7;10.3;0;35.4;25.16;15.8;56.25;1.8
18/10/2015;6.2;10.1;0;31.6;22.76;18;70.25;1.466.667
19/10/2015;3.4;9.6;1.2;31.2;22.6;14.8;66.75;1.366.667
20/10/2015;3.6;7.5;0;33.6;23.8;16.2;67.5;1.133.333
21/10/2015;4.2;2.1;3;29.2;22.4;19.4;78.5;.966667
22/10/2015;2.7;6.2;0;32.6;22.64;17.8;86.25;2.1
23/10/2015;2.7;5.2;10.6;29.2;22;17.4;78;1.1
24/10/2015;3.3;11.1;0;32.2;22.8;17.2;67.5;1.633.333
25/10/2015;3.9;11.3;0;31.6;22.56;16.8;68.5;1.266.667
26/10/2015;3.9;3.6;0;28.6;21.92;16.8;73.5;1
27/10/2015;2.8;3.1;26;28.6;21.32;17.2;86.5;.733333
28/10/2015;1.6;1.6;.8;26;20.8;18.4;85.5;1.133.333
29/10/2015;1.6;10.4;10.6;29.8;21.6;16.4;68.5;1.733.333
30/10/2015;3.5;12.1;0;29.2;21.76;14;58.25;1.8
31/10/2015;5;8.1;0;30.2;22;14.8;70;.533333
01/11/2015;3.6;3.3;0;29.2;22.12;18.4;83.25;1.166.667
02/11/2015;2;2.7;31.8;26.8;21.16;17.8;86.75;.866667
03/11/2015;1.2;2.1;13.7;26.4;21.72;19.2;88.75;1.1
04/11/2015;1.4;7.7;.7;30;24.12;19.8;73.75;1.466.667
05/11/2015;3.7;7.4;0;31.2;24.4;20;72.75;1.633.333
06/11/2015;3.4;8.7;0;30.8;23.32;17.4;80.75;1.2
07/11/2015;2.8;6.3;3.8;29.4;21.68;17.6;80.75;1.466.667
08/11/2015;2.2;3.6;4.2;28.2;21.72;17.8;80;.8
09/11/2015;2.2;4.1;4.2;27.4;21.2;18.2;83.25;.833333
10/11/2015;4;9.9;0;32.4;24.16;16.2;65.25;1.1
11/11/2015;4;8.2;0;31.8;23.48;18;72.25;2.833.333
12/11/2015;3.3;8.9;.5;32.8;24.56;17.6;68.25;1.533.333
13/11/2015;4.3;8.6;1;32.4;22.64;17.2;82.5;.666667
14/11/2015;2.6;8.4;13.8;31.6;23.36;18.2;74;1.033.333
15/11/2015;3.1;3.5;4;29;21.88;18.8;91.25;.866667
16/11/2015;1.5;5;10.2;29.2;22.16;18;91.5;1
17/11/2015;1.5;6.8;27.4;29.2;22.24;19;82.75;.5
18/11/2015;2.4;7.3;3;31.4;23.24;18.8;81.5;1
19/11/2015;3.1;6.6;.1;30.8;23.68;19.2;78.25;1.9
20/11/2015;2.8;2.7;15;29;23.12;19.6;79.25;2.233.333
21/11/2015;2.4;2.6;0;26.6;21.36;19;82.5;1.7
22/11/2015;1.4;6.5;26.8;29.4;22.24;16.6;82;1.333.333
23/11/2015;2.2;.8;.4;26.8;20.92;18.2;93;1.033.333
24/11/2015;.9;0;24.5;23.4;20;17.8;88.75;.833333
25/11/2015;1.1;0;.2;23;19.76;16.6;94;1
26/11/2015;.8;3.2;0;28.6;22.76;17.6;72.75;1.9
27/11/2015;3.2;6.9;0;29;22.6;16.4;71.5;1.266.667
28/11/2015;3.5;4.9;0;29.6;22.44;17.6;78.5;1.133.333
29/11/2015;2.6;3.7;.2;28.8;22.76;19;82.75;1.466.667
30/11/2015;2.4;1.8;23;28;22.8;19.6;87.25;2.033.333
01/12/2015;1.6;3.7;2.4;29.2;23.48;18.4;77.5;1.333.333
02/12/2015;2.5;.1;0;27.8;23.4;20.2;84.75;1.6
03/12/2015;1.5;0;9.2;28.4;21.72;19.4;93.5;1.233.333
04/12/2015;1.4;1.5;7.8;29;22.56;19.2;83;1.066.667
05/12/2015;2.1;.6;0;29;22.44;18.2;85;2.1
06/12/2015;2.3;2.7;4.4;28.8;22.64;18.2;81;1.566.667
07/12/2015;2.5;.3;5.1;25.2;21.72;20;85.75;1.433.333
08/12/2015;1.3;4.3;1.5;29.8;22.2;18.8;84.25;1.466.667
09/12/2015;2.5;1.8;43.6;27.2;22.24;18.8;88.75;1.533.333
10/12/2015;1;.7;2.4;27.6;22.6;19.8;91;.933333
11/12/2015;1.6;6.2;2;28.8;23.08;19.6;77.5;1.066.667
12/12/2015;4.8;4.9;0;30.4;22.36;18.2;82.75;1.2
13/12/2015;.7;4.9;10.4;30;21.88;17.8;84.25;1.4
14/12/2015;2;5.3;4.4;31.2;22.56;19;83.5;1.5
15/12/2015;2.5;8.4;12.8;31.8;23.36;18.4;78.75;1.2
16/12/2015;2.6;4.6;4;29.2;23.08;18.4;76.75;1
17/12/2015;2;5.2;0;29.6;21.6;17.6;81.75;1.766.667
18/12/2015;2.5;7.4;9.6;29.8;22.2;16.8;80.75;.966667
19/12/2015;2.6;6.2;.7;30.4;22.56;18.6;79.5;3.133.333
20/12/2015;2.6;6.1;0;30.4;22.32;17.4;86.25;.7
21/12/2015;2;5.7;1.8;30;22.4;18.4;78.75;1.466.667
22/12/2015;2.6;9.9;6.5;31.6;24.48;18.8;68.25;1.166.667
23/12/2015;3.6;9.9;0;31.6;24;18.4;70.25;1.4
24/12/2015;3.7;7.4;0;30.8;23.2;17.6;71.75;1.733.333
25/12/2015;3;6.5;0;31.6;22.96;17;74.5;1
26/12/2015;2.8;6.7;0;30.4;22.96;18.4;81.5;1.133.333
27/12/2015;2.6;3.8;9.6;27.4;22.36;18;76;1.5
28/12/2015;2.3;2.1;.6;27.8;21.72;18.8;85.75;1
29/12/2015;1.6;.3;2.8;25.6;21.6;19;83.75;1.133.333
30/12/2015;1.6;.7;5.9;24.4;21;17.6;84;.433333
31/12/2015;1.8;9.2;1.6;30;24.04;18.2;67.75;3.733.333
01/01/2016;3.7;7.7;.7;31.4;23.12;18.4;83.5;1.2
02/01/2016;2.2;2.7;13.1;28.8;22.48;19;92.75;.933333
03/01/2016;1.1;0;25.2;27;22.32;19.8;93.25;.6
04/01/2016;1.3;8;4;28.8;22.76;17.8;68.75;1.433.333
05/01/2016;3;11.2;0;29.2;22.2;16;67.25;1.266.667
06/01/2016;3.6;11.8;0;30.8;22.68;15.4;64.75;.466667
07/01/2016;4;11.2;0;31.2;23.24;16;69.25;1.233.333
08/01/2016;3.6;3.8;0;30;23.48;16.8;76.75;.8
09/01/2016;2.7;1.4;0;28.8;23.36;20.2;84;.866667
10/01/2016;1.5;1.7;39.8;29.6;23.68;19.4;83.75;1.533.333
11/01/2016;2;0;9.8;24.2;21.4;20;93.5;.9
12/01/2016;.7;0;31.2;25.4;21.88;19.6;95;1.233.333
13/01/2016;.8;.3;25.8;26.4;21.92;20.4;93.75;.8
14/01/2016;.5;.3;23.4;28.2;22.72;20.6;93.5;.7
15/01/2016;1.1;0;21.6;25.6;22.12;20.8;95;1.433.333
16/01/2016;.6;0;121.6;23.4;20.56;18.8;86.25;2.266.667
17/01/2016;1.8;0;1.4;24.8;20.92;18.6;80.5;1.8
18/01/2016;2.2;1.1;0;26.6;20.92;17.4;88;1.2
19/01/2016;1.8;1.2;2;26.6;21.12;18.4;87.5;1.666.667
20/01/2016;2.3;2;11.4;26;22.16;18.6;80.25;1.566.667
21/01/2016;2.2;11.5;7.2;28.2;21.56;17.4;65;3.366.667
22/01/2016;4.3;9.3;0;30.4;22.04;16.2;68.5;1.766.667
23/01/2016;3;6.5;.2;29.6;21.92;16;78.5;.7
24/01/2016;2.3;2.9;.2;28.8;22.52;17.2;79.25;.866667
25/01/2016;2.4;9.6;0;32.2;24.12;18.8;72;.766667
26/01/2016;2;10.2;0;32;24.16;17.6;71;1.566.667
27/01/2016;2.9;7.3;0;31.8;22.72;17.6;80.75;1.4
28/01/2016;2.4;.1;56.4;26;21.88;19.6;91.25;1.1
29/01/2016;.8;0;56.6;21.2;19.88;19.2;96;1.033.333
30/01/2016;.4;10.3;10.8;30.4;22.8;18.4;73.75;.966667
31/01/2016;3.6;11.5;0;31.8;22.56;15.4;68;1.166.667
01/02/2016;4;null;0;32.4;23.12;14.8;68;1.266.667
02/02/2016;4.7;10.9;0;33.6;23.68;15.6;66.25;.9
03/02/2016;4.7;10.4;0;32;23;17;70.25;.9
04/02/2016;3.7;9.6;.6;32;23.12;16.2;95;1
05/02/2016;3.2;10.7;0;32.2;24.4;16.6;81.25;1.333.333
06/02/2016;4.2;5.7;0;31;22.8;18.4;85.25;1.166.667
07/02/2016;2.1;3.8;5.9;29.2;22.6;17.8;82.25;.5
08/02/2016;2;9.4;0;31;22.76;18.8;77.75;1.166.667
09/02/2016;3.2;10;23.6;31.4;23.28;18.4;75;1.033.333
10/02/2016;3.9;11.7;0;32.6;24.08;16.2;65.25;.333333
11/02/2016;4.7;2.1;0;30.2;23.2;20.2;94.25;.5
12/02/2016;1.3;7;36.8;29.2;22.88;19.2;73;.666667
13/02/2016;3;10.6;.2;30.6;23.12;16.2;76;.666667
14/02/2016;3.5;9;0;31.4;24.2;20.2;76.5;.5
15/02/2016;3.1;4.5;0;29.2;22.6;19;90;.5
16/02/2016;1.7;3.5;41.6;28.4;21.44;18.6;86.75;.666667
17/02/2016;1.5;5.3;11;29.6;22.76;18;85.25;.5
18/02/2016;2.2;5.5;14.4;30.2;22;18.8;85;.666667
19/02/2016;1.7;3.4;17.8;27.6;21.48;17.4;90;1.033.333
20/02/2016;2.1;5.5;5.8;29;22.76;19.4;82.25;1
21/02/2016;2.1;1.9;14.3;27.2;20.88;18;88.75;1.033.333
22/02/2016;1.6;1.1;8.3;26.8;20.6;18.2;93;3.066.667
23/02/2016;.8;3.7;4.4;27.8;21.8;17.8;80.5;1.2
24/02/2016;2;null;3.4;30.4;22.8;18.4;83.75;.666667
25/02/2016;3;4.2;0;29;21.8;18.2;89.5;.333333
26/02/2016;1.4;5.2;2;29.6;22.8;18;82.25;.666667
27/02/2016;2.4;6.6;0;28.4;23.08;19.8;86.25;.333333
28/02/2016;2;5.6;.8;30.2;22.68;18.8;93.5;1
29/02/2016;1.4;1.8;10.4;26.8;20.36;17.8;90;1.033.333
01/03/2016;1.2;0;13.2;20.8;18.92;17.2;95;1
02/03/2016;.4;.1;5.7;24.8;20.6;17.8;92.75;.5
03/03/2016;1;1;.2;24.4;21.4;19.4;90;.666667
04/03/2016;1.2;1.4;19;24.6;19.32;17.2;90.5;.333333
05/03/2016;.9;3.9;35.8;25.8;20.32;16;89.25;1.366.667
06/03/2016;1.3;6.9;0;29.6;23.04;17.8;79.5;.5
07/03/2016;2.7;6.2;2;29;22.16;18.4;84.25;1.166.667
08/03/2016;2.1;7.2;2.6;30.4;22.28;17.2;79.75;1.033.333
09/03/2016;2.3;8.3;0;29.8;22.76;17.2;74.75;1
10/03/2016;3.5;2.6;0;27.8;21.72;17.2;86.25;.5
11/03/2016;1.6;.9;38.4;26.6;22;19.8;89.75;.833333
12/03/2016;1.2;7.6;14.6;30.4;21.6;17.2;85.25;1
13/03/2016;2.1;8.9;13.6;29.8;22.64;18.2;76.75;.833333
